Metadata_Plate,Metadata_Well,Metadata_Row,Metadata_FieldID,Metadata_Assay_Plate_Barcode,Metadata_Plate_Map_Name,Metadata_well_position,Metadata_plating_density,Metadata_line_ID,FileName_OrigDNA,FileName_OrigER,FileName_OrigRNA,FileName_OrigAGP,FileName_OrigMito
BR00106709,D03,4,3,BR00106709,cmQTL_plate3_8.5.2019,D03,10000,133,r04c03f03p01-ch5sk1fk1fl1.tiff,r04c03f03p01-ch4sk1fk1fl1.tiff,r04c03f03p01-ch3sk1fk1fl1.tiff,r04c03f03p01-ch2sk1fk1fl1.tiff,r04c03f03p01-ch1sk1fk1fl1.tiff
BR00106709,D03,4,5,BR00106709,cmQTL_plate3_8.5.2019,D03,10000,133,r04c03f05p01-ch5sk1fk1fl1.tiff,r04c03f05p01-ch4sk1fk1fl1.tiff,r04c03f05p01-ch3sk1fk1fl1.tiff,r04c03f05p01-ch2sk1fk1fl1.tiff,r04c03f05p01-ch1sk1fk1fl1.tiff
BR00106709,D09,4,3,BR00106709,cmQTL_plate3_8.5.2019,D09,10000,101,r04c09f03p01-ch5sk1fk1fl1.tiff,r04c09f03p01-ch4sk1fk1fl1.tiff,r04c09f03p01-ch3sk1fk1fl1.tiff,r04c09f03p01-ch2sk1fk1fl1.tiff,r04c09f03p01-ch1sk1fk1fl1.tiff
BR00106709,D09,4,5,BR00106709,cmQTL_plate3_8.5.2019,D09,10000,101,r04c09f05p01-ch5sk1fk1fl1.tiff,r04c09f05p01-ch4sk1fk1fl1.tiff,r04c09f05p01-ch3sk1fk1fl1.tiff,r04c09f05p01-ch2sk1fk1fl1.tiff,r04c09f05p01-ch1sk1fk1fl1.tiff
BR00106709,E02,5,3,BR00106709,cmQTL_plate3_8.5.2019,E02,10000,121,r05c02f03p01-ch5sk1fk1fl1.tiff,r05c02f03p01-ch4sk1fk1fl1.tiff,r05c02f03p01-ch3sk1fk1fl1.tiff,r05c02f03p01-ch2sk1fk1fl1.tiff,r05c02f03p01-ch1sk1fk1fl1.tiff
BR00106709,E02,5,5,BR00106709,cmQTL_plate3_8.5.2019,E02,10000,121,r05c02f05p01-ch5sk1fk1fl1.tiff,r05c02f05p01-ch4sk1fk1fl1.tiff,r05c02f05p01-ch3sk1fk1fl1.tiff,r05c02f05p01-ch2sk1fk1fl1.tiff,r05c02f05p01-ch1sk1fk1fl1.tiff
BR00106709,E05,5,3,BR00106709,cmQTL_plate3_8.5.2019,E05,10000,126,r05c05f03p01-ch5sk1fk1fl1.tiff,r05c05f03p01-ch4sk1fk1fl1.tiff,r05c05f03p01-ch3sk1fk1fl1.tiff,r05c05f03p01-ch2sk1fk1fl1.tiff,r05c05f03p01-ch1sk1fk1fl1.tiff
BR00106709,E05,5,5,BR00106709,cmQTL_plate3_8.5.2019,E05,10000,126,r05c05f05p01-ch5sk1fk1fl1.tiff,r05c05f05p01-ch4sk1fk1fl1.tiff,r05c05f05p01-ch3sk1fk1fl1.tiff,r05c05f05p01-ch2sk1fk1fl1.tiff,r05c05f05p01-ch1sk1fk1fl1.tiff
BR00106709,E08,5,3,BR00106709,cmQTL_plate3_8.5.2019,E08,10000,140,r05c08f03p01-ch5sk1fk1fl1.tiff,r05c08f03p01-ch4sk1fk1fl1.tiff,r05c08f03p01-ch3sk1fk1fl1.tiff,r05c08f03p01-ch2sk1fk1fl1.tiff,r05c08f03p01-ch1sk1fk1fl1.tiff
BR00106709,E08,5,5,BR00106709,cmQTL_plate3_8.5.2019,E08,10000,140,r05c08f05p01-ch5sk1fk1fl1.tiff,r05c08f05p01-ch4sk1fk1fl1.tiff,r05c08f05p01-ch3sk1fk1fl1.tiff,r05c08f05p01-ch2sk1fk1fl1.tiff,r05c08f05p01-ch1sk1fk1fl1.tiff
BR00106709,E12,5,3,BR00106709,cmQTL_plate3_8.5.2019,E12,10000,127,r05c12f03p01-ch5sk1fk1fl1.tiff,r05c12f03p01-ch4sk1fk1fl1.tiff,r05c12f03p01-ch3sk1fk1fl1.tiff,r05c12f03p01-ch2sk1fk1fl1.tiff,r05c12f03p01-ch1sk1fk1fl1.tiff
BR00106709,E12,5,5,BR00106709,cmQTL_plate3_8.5.2019,E12,10000,127,r05c12f05p01-ch5sk1fk1fl1.tiff,r05c12f05p01-ch4sk1fk1fl1.tiff,r05c12f05p01-ch3sk1fk1fl1.tiff,r05c12f05p01-ch2sk1fk1fl1.tiff,r05c12f05p01-ch1sk1fk1fl1.tiff
BR00106709,F10,6,3,BR00106709,cmQTL_plate3_8.5.2019,F10,10000,95,r06c10f03p01-ch5sk1fk1fl1.tiff,r06c10f03p01-ch4sk1fk1fl1.tiff,r06c10f03p01-ch3sk1fk1fl1.tiff,r06c10f03p01-ch2sk1fk1fl1.tiff,r06c10f03p01-ch1sk1fk1fl1.tiff
BR00106709,F10,6,5,BR00106709,cmQTL_plate3_8.5.2019,F10,10000,95,r06c10f05p01-ch5sk1fk1fl1.tiff,r06c10f05p01-ch4sk1fk1fl1.tiff,r06c10f05p01-ch3sk1fk1fl1.tiff,r06c10f05p01-ch2sk1fk1fl1.tiff,r06c10f05p01-ch1sk1fk1fl1.tiff
BR00106709,F13,6,3,BR00106709,cmQTL_plate3_8.5.2019,F13,10000,108,r06c13f03p01-ch5sk1fk1fl1.tiff,r06c13f03p01-ch4sk1fk1fl1.tiff,r06c13f03p01-ch3sk1fk1fl1.tiff,r06c13f03p01-ch2sk1fk1fl1.tiff,r06c13f03p01-ch1sk1fk1fl1.tiff
BR00106709,F13,6,5,BR00106709,cmQTL_plate3_8.5.2019,F13,10000,108,r06c13f05p01-ch5sk1fk1fl1.tiff,r06c13f05p01-ch4sk1fk1fl1.tiff,r06c13f05p01-ch3sk1fk1fl1.tiff,r06c13f05p01-ch2sk1fk1fl1.tiff,r06c13f05p01-ch1sk1fk1fl1.tiff
BR00106709,G09,7,3,BR00106709,cmQTL_plate3_8.5.2019,G09,10000,118,r07c09f03p01-ch5sk1fk1fl1.tiff,r07c09f03p01-ch4sk1fk1fl1.tiff,r07c09f03p01-ch3sk1fk1fl1.tiff,r07c09f03p01-ch2sk1fk1fl1.tiff,r07c09f03p01-ch1sk1fk1fl1.tiff
BR00106709,G09,7,5,BR00106709,cmQTL_plate3_8.5.2019,G09,10000,118,r07c09f05p01-ch5sk1fk1fl1.tiff,r07c09f05p01-ch4sk1fk1fl1.tiff,r07c09f05p01-ch3sk1fk1fl1.tiff,r07c09f05p01-ch2sk1fk1fl1.tiff,r07c09f05p01-ch1sk1fk1fl1.tiff
BR00106709,G15,7,3,BR00106709,cmQTL_plate3_8.5.2019,G15,10000,122,r07c15f03p01-ch5sk1fk1fl1.tiff,r07c15f03p01-ch4sk1fk1fl1.tiff,r07c15f03p01-ch3sk1fk1fl1.tiff,r07c15f03p01-ch2sk1fk1fl1.tiff,r07c15f03p01-ch1sk1fk1fl1.tiff
BR00106709,G15,7,5,BR00106709,cmQTL_plate3_8.5.2019,G15,10000,122,r07c15f05p01-ch5sk1fk1fl1.tiff,r07c15f05p01-ch4sk1fk1fl1.tiff,r07c15f05p01-ch3sk1fk1fl1.tiff,r07c15f05p01-ch2sk1fk1fl1.tiff,r07c15f05p01-ch1sk1fk1fl1.tiff
BR00106709,G21,7,3,BR00106709,cmQTL_plate3_8.5.2019,G21,10000,139,r07c21f03p01-ch5sk1fk1fl1.tiff,r07c21f03p01-ch4sk1fk1fl1.tiff,r07c21f03p01-ch3sk1fk1fl1.tiff,r07c21f03p01-ch2sk1fk1fl1.tiff,r07c21f03p01-ch1sk1fk1fl1.tiff
BR00106709,G21,7,5,BR00106709,cmQTL_plate3_8.5.2019,G21,10000,139,r07c21f05p01-ch5sk1fk1fl1.tiff,r07c21f05p01-ch4sk1fk1fl1.tiff,r07c21f05p01-ch3sk1fk1fl1.tiff,r07c21f05p01-ch2sk1fk1fl1.tiff,r07c21f05p01-ch1sk1fk1fl1.tiff
BR00106709,G23,7,3,BR00106709,cmQTL_plate3_8.5.2019,G23,10000,0,r07c23f03p01-ch5sk1fk1fl1.tiff,r07c23f03p01-ch4sk1fk1fl1.tiff,r07c23f03p01-ch3sk1fk1fl1.tiff,r07c23f03p01-ch2sk1fk1fl1.tiff,r07c23f03p01-ch1sk1fk1fl1.tiff
BR00106709,G23,7,5,BR00106709,cmQTL_plate3_8.5.2019,G23,10000,0,r07c23f05p01-ch5sk1fk1fl1.tiff,r07c23f05p01-ch4sk1fk1fl1.tiff,r07c23f05p01-ch3sk1fk1fl1.tiff,r07c23f05p01-ch2sk1fk1fl1.tiff,r07c23f05p01-ch1sk1fk1fl1.tiff
BR00106709,H11,8,3,BR00106709,cmQTL_plate3_8.5.2019,H11,10000,111,r08c11f03p01-ch5sk1fk1fl1.tiff,r08c11f03p01-ch4sk1fk1fl1.tiff,r08c11f03p01-ch3sk1fk1fl1.tiff,r08c11f03p01-ch2sk1fk1fl1.tiff,r08c11f03p01-ch1sk1fk1fl1.tiff
BR00106709,H11,8,5,BR00106709,cmQTL_plate3_8.5.2019,H11,10000,111,r08c11f05p01-ch5sk1fk1fl1.tiff,r08c11f05p01-ch4sk1fk1fl1.tiff,r08c11f05p01-ch3sk1fk1fl1.tiff,r08c11f05p01-ch2sk1fk1fl1.tiff,r08c11f05p01-ch1sk1fk1fl1.tiff
BR00106709,H17,8,3,BR00106709,cmQTL_plate3_8.5.2019,H17,10000,125,r08c17f03p01-ch5sk1fk1fl1.tiff,r08c17f03p01-ch4sk1fk1fl1.tiff,r08c17f03p01-ch3sk1fk1fl1.tiff,r08c17f03p01-ch2sk1fk1fl1.tiff,r08c17f03p01-ch1sk1fk1fl1.tiff
BR00106709,H17,8,5,BR00106709,cmQTL_plate3_8.5.2019,H17,10000,125,r08c17f05p01-ch5sk1fk1fl1.tiff,r08c17f05p01-ch4sk1fk1fl1.tiff,r08c17f05p01-ch3sk1fk1fl1.tiff,r08c17f05p01-ch2sk1fk1fl1.tiff,r08c17f05p01-ch1sk1fk1fl1.tiff
BR00106709,J03,10,3,BR00106709,cmQTL_plate3_8.5.2019,J03,10000,132,r10c03f03p01-ch5sk1fk1fl1.tiff,r10c03f03p01-ch4sk1fk1fl1.tiff,r10c03f03p01-ch3sk1fk1fl1.tiff,r10c03f03p01-ch2sk1fk1fl1.tiff,r10c03f03p01-ch1sk1fk1fl1.tiff
BR00106709,J03,10,5,BR00106709,cmQTL_plate3_8.5.2019,J03,10000,132,r10c03f05p01-ch5sk1fk1fl1.tiff,r10c03f05p01-ch4sk1fk1fl1.tiff,r10c03f05p01-ch3sk1fk1fl1.tiff,r10c03f05p01-ch2sk1fk1fl1.tiff,r10c03f05p01-ch1sk1fk1fl1.tiff
BR00106709,J11,10,3,BR00106709,cmQTL_plate3_8.5.2019,J11,10000,106,r10c11f03p01-ch5sk1fk1fl1.tiff,r10c11f03p01-ch4sk1fk1fl1.tiff,r10c11f03p01-ch3sk1fk1fl1.tiff,r10c11f03p01-ch2sk1fk1fl1.tiff,r10c11f03p01-ch1sk1fk1fl1.tiff
BR00106709,J11,10,5,BR00106709,cmQTL_plate3_8.5.2019,J11,10000,106,r10c11f05p01-ch5sk1fk1fl1.tiff,r10c11f05p01-ch4sk1fk1fl1.tiff,r10c11f05p01-ch3sk1fk1fl1.tiff,r10c11f05p01-ch2sk1fk1fl1.tiff,r10c11f05p01-ch1sk1fk1fl1.tiff
BR00106709,J15,10,3,BR00106709,cmQTL_plate3_8.5.2019,J15,10000,99,r10c15f03p01-ch5sk1fk1fl1.tiff,r10c15f03p01-ch4sk1fk1fl1.tiff,r10c15f03p01-ch3sk1fk1fl1.tiff,r10c15f03p01-ch2sk1fk1fl1.tiff,r10c15f03p01-ch1sk1fk1fl1.tiff
BR00106709,J15,10,5,BR00106709,cmQTL_plate3_8.5.2019,J15,10000,99,r10c15f05p01-ch5sk1fk1fl1.tiff,r10c15f05p01-ch4sk1fk1fl1.tiff,r10c15f05p01-ch3sk1fk1fl1.tiff,r10c15f05p01-ch2sk1fk1fl1.tiff,r10c15f05p01-ch1sk1fk1fl1.tiff
BR00106709,J24,10,3,BR00106709,cmQTL_plate3_8.5.2019,J24,10000,113,r10c24f03p01-ch5sk1fk1fl1.tiff,r10c24f03p01-ch4sk1fk1fl1.tiff,r10c24f03p01-ch3sk1fk1fl1.tiff,r10c24f03p01-ch2sk1fk1fl1.tiff,r10c24f03p01-ch1sk1fk1fl1.tiff
BR00106709,J24,10,5,BR00106709,cmQTL_plate3_8.5.2019,J24,10000,113,r10c24f05p01-ch5sk1fk1fl1.tiff,r10c24f05p01-ch4sk1fk1fl1.tiff,r10c24f05p01-ch3sk1fk1fl1.tiff,r10c24f05p01-ch2sk1fk1fl1.tiff,r10c24f05p01-ch1sk1fk1fl1.tiff
BR00106709,K04,11,3,BR00106709,cmQTL_plate3_8.5.2019,K04,10000,134,r11c04f03p01-ch5sk1fk1fl1.tiff,r11c04f03p01-ch4sk1fk1fl1.tiff,r11c04f03p01-ch3sk1fk1fl1.tiff,r11c04f03p01-ch2sk1fk1fl1.tiff,r11c04f03p01-ch1sk1fk1fl1.tiff
BR00106709,K04,11,5,BR00106709,cmQTL_plate3_8.5.2019,K04,10000,134,r11c04f05p01-ch5sk1fk1fl1.tiff,r11c04f05p01-ch4sk1fk1fl1.tiff,r11c04f05p01-ch3sk1fk1fl1.tiff,r11c04f05p01-ch2sk1fk1fl1.tiff,r11c04f05p01-ch1sk1fk1fl1.tiff
BR00106709,K06,11,3,BR00106709,cmQTL_plate3_8.5.2019,K06,10000,135,r11c06f03p01-ch5sk1fk1fl1.tiff,r11c06f03p01-ch4sk1fk1fl1.tiff,r11c06f03p01-ch3sk1fk1fl1.tiff,r11c06f03p01-ch2sk1fk1fl1.tiff,r11c06f03p01-ch1sk1fk1fl1.tiff
BR00106709,K06,11,5,BR00106709,cmQTL_plate3_8.5.2019,K06,10000,135,r11c06f05p01-ch5sk1fk1fl1.tiff,r11c06f05p01-ch4sk1fk1fl1.tiff,r11c06f05p01-ch3sk1fk1fl1.tiff,r11c06f05p01-ch2sk1fk1fl1.tiff,r11c06f05p01-ch1sk1fk1fl1.tiff
BR00106709,K19,11,3,BR00106709,cmQTL_plate3_8.5.2019,K19,10000,102,r11c19f03p01-ch5sk1fk1fl1.tiff,r11c19f03p01-ch4sk1fk1fl1.tiff,r11c19f03p01-ch3sk1fk1fl1.tiff,r11c19f03p01-ch2sk1fk1fl1.tiff,r11c19f03p01-ch1sk1fk1fl1.tiff
BR00106709,K19,11,5,BR00106709,cmQTL_plate3_8.5.2019,K19,10000,102,r11c19f05p01-ch5sk1fk1fl1.tiff,r11c19f05p01-ch4sk1fk1fl1.tiff,r11c19f05p01-ch3sk1fk1fl1.tiff,r11c19f05p01-ch2sk1fk1fl1.tiff,r11c19f05p01-ch1sk1fk1fl1.tiff
BR00106709,L01,12,3,BR00106709,cmQTL_plate3_8.5.2019,L01,10000,100,r12c01f03p01-ch5sk1fk1fl1.tiff,r12c01f03p01-ch4sk1fk1fl1.tiff,r12c01f03p01-ch3sk1fk1fl1.tiff,r12c01f03p01-ch2sk1fk1fl1.tiff,r12c01f03p01-ch1sk1fk1fl1.tiff
BR00106709,L01,12,5,BR00106709,cmQTL_plate3_8.5.2019,L01,10000,100,r12c01f05p01-ch5sk1fk1fl1.tiff,r12c01f05p01-ch4sk1fk1fl1.tiff,r12c01f05p01-ch3sk1fk1fl1.tiff,r12c01f05p01-ch2sk1fk1fl1.tiff,r12c01f05p01-ch1sk1fk1fl1.tiff
BR00106709,L12,12,3,BR00106709,cmQTL_plate3_8.5.2019,L12,10000,50,r12c12f03p01-ch5sk1fk1fl1.tiff,r12c12f03p01-ch4sk1fk1fl1.tiff,r12c12f03p01-ch3sk1fk1fl1.tiff,r12c12f03p01-ch2sk1fk1fl1.tiff,r12c12f03p01-ch1sk1fk1fl1.tiff
BR00106709,L12,12,5,BR00106709,cmQTL_plate3_8.5.2019,L12,10000,50,r12c12f05p01-ch5sk1fk1fl1.tiff,r12c12f05p01-ch4sk1fk1fl1.tiff,r12c12f05p01-ch3sk1fk1fl1.tiff,r12c12f05p01-ch2sk1fk1fl1.tiff,r12c12f05p01-ch1sk1fk1fl1.tiff
BR00106709,M03,13,3,BR00106709,cmQTL_plate3_8.5.2019,M03,10000,130,r13c03f03p01-ch5sk1fk1fl1.tiff,r13c03f03p01-ch4sk1fk1fl1.tiff,r13c03f03p01-ch3sk1fk1fl1.tiff,r13c03f03p01-ch2sk1fk1fl1.tiff,r13c03f03p01-ch1sk1fk1fl1.tiff
BR00106709,M03,13,5,BR00106709,cmQTL_plate3_8.5.2019,M03,10000,130,r13c03f05p01-ch5sk1fk1fl1.tiff,r13c03f05p01-ch4sk1fk1fl1.tiff,r13c03f05p01-ch3sk1fk1fl1.tiff,r13c03f05p01-ch2sk1fk1fl1.tiff,r13c03f05p01-ch1sk1fk1fl1.tiff
BR00106709,M16,13,3,BR00106709,cmQTL_plate3_8.5.2019,M16,10000,128,r13c16f03p01-ch5sk1fk1fl1.tiff,r13c16f03p01-ch4sk1fk1fl1.tiff,r13c16f03p01-ch3sk1fk1fl1.tiff,r13c16f03p01-ch2sk1fk1fl1.tiff,r13c16f03p01-ch1sk1fk1fl1.tiff
BR00106709,M16,13,5,BR00106709,cmQTL_plate3_8.5.2019,M16,10000,128,r13c16f05p01-ch5sk1fk1fl1.tiff,r13c16f05p01-ch4sk1fk1fl1.tiff,r13c16f05p01-ch3sk1fk1fl1.tiff,r13c16f05p01-ch2sk1fk1fl1.tiff,r13c16f05p01-ch1sk1fk1fl1.tiff
BR00106709,N06,14,3,BR00106709,cmQTL_plate3_8.5.2019,N06,10000,137,r14c06f03p01-ch5sk1fk1fl1.tiff,r14c06f03p01-ch4sk1fk1fl1.tiff,r14c06f03p01-ch3sk1fk1fl1.tiff,r14c06f03p01-ch2sk1fk1fl1.tiff,r14c06f03p01-ch1sk1fk1fl1.tiff
BR00106709,N06,14,5,BR00106709,cmQTL_plate3_8.5.2019,N06,10000,137,r14c06f05p01-ch5sk1fk1fl1.tiff,r14c06f05p01-ch4sk1fk1fl1.tiff,r14c06f05p01-ch3sk1fk1fl1.tiff,r14c06f05p01-ch2sk1fk1fl1.tiff,r14c06f05p01-ch1sk1fk1fl1.tiff
BR00106709,N18,14,3,BR00106709,cmQTL_plate3_8.5.2019,N18,10000,138,r14c18f03p01-ch5sk1fk1fl1.tiff,r14c18f03p01-ch4sk1fk1fl1.tiff,r14c18f03p01-ch3sk1fk1fl1.tiff,r14c18f03p01-ch2sk1fk1fl1.tiff,r14c18f03p01-ch1sk1fk1fl1.tiff
BR00106709,N18,14,5,BR00106709,cmQTL_plate3_8.5.2019,N18,10000,138,r14c18f05p01-ch5sk1fk1fl1.tiff,r14c18f05p01-ch4sk1fk1fl1.tiff,r14c18f05p01-ch3sk1fk1fl1.tiff,r14c18f05p01-ch2sk1fk1fl1.tiff,r14c18f05p01-ch1sk1fk1fl1.tiff
BR00106709,N21,14,3,BR00106709,cmQTL_plate3_8.5.2019,N21,10000,131,r14c21f03p01-ch5sk1fk1fl1.tiff,r14c21f03p01-ch4sk1fk1fl1.tiff,r14c21f03p01-ch3sk1fk1fl1.tiff,r14c21f03p01-ch2sk1fk1fl1.tiff,r14c21f03p01-ch1sk1fk1fl1.tiff
BR00106709,N21,14,5,BR00106709,cmQTL_plate3_8.5.2019,N21,10000,131,r14c21f05p01-ch5sk1fk1fl1.tiff,r14c21f05p01-ch4sk1fk1fl1.tiff,r14c21f05p01-ch3sk1fk1fl1.tiff,r14c21f05p01-ch2sk1fk1fl1.tiff,r14c21f05p01-ch1sk1fk1fl1.tiff
BR00106709,O01,15,3,BR00106709,cmQTL_plate3_8.5.2019,O01,10000,104,r15c01f03p01-ch5sk1fk1fl1.tiff,r15c01f03p01-ch4sk1fk1fl1.tiff,r15c01f03p01-ch3sk1fk1fl1.tiff,r15c01f03p01-ch2sk1fk1fl1.tiff,r15c01f03p01-ch1sk1fk1fl1.tiff
BR00106709,O01,15,5,BR00106709,cmQTL_plate3_8.5.2019,O01,10000,104,r15c01f05p01-ch5sk1fk1fl1.tiff,r15c01f05p01-ch4sk1fk1fl1.tiff,r15c01f05p01-ch3sk1fk1fl1.tiff,r15c01f05p01-ch2sk1fk1fl1.tiff,r15c01f05p01-ch1sk1fk1fl1.tiff
BR00106709,O04,15,3,BR00106709,cmQTL_plate3_8.5.2019,O04,10000,119,r15c04f03p01-ch5sk1fk1fl1.tiff,r15c04f03p01-ch4sk1fk1fl1.tiff,r15c04f03p01-ch3sk1fk1fl1.tiff,r15c04f03p01-ch2sk1fk1fl1.tiff,r15c04f03p01-ch1sk1fk1fl1.tiff
BR00106709,O04,15,5,BR00106709,cmQTL_plate3_8.5.2019,O04,10000,119,r15c04f05p01-ch5sk1fk1fl1.tiff,r15c04f05p01-ch4sk1fk1fl1.tiff,r15c04f05p01-ch3sk1fk1fl1.tiff,r15c04f05p01-ch2sk1fk1fl1.tiff,r15c04f05p01-ch1sk1fk1fl1.tiff
BR00106709,O11,15,3,BR00106709,cmQTL_plate3_8.5.2019,O11,10000,115,r15c11f03p01-ch5sk1fk1fl1.tiff,r15c11f03p01-ch4sk1fk1fl1.tiff,r15c11f03p01-ch3sk1fk1fl1.tiff,r15c11f03p01-ch2sk1fk1fl1.tiff,r15c11f03p01-ch1sk1fk1fl1.tiff
BR00106709,O11,15,5,BR00106709,cmQTL_plate3_8.5.2019,O11,10000,115,r15c11f05p01-ch5sk1fk1fl1.tiff,r15c11f05p01-ch4sk1fk1fl1.tiff,r15c11f05p01-ch3sk1fk1fl1.tiff,r15c11f05p01-ch2sk1fk1fl1.tiff,r15c11f05p01-ch1sk1fk1fl1.tiff
BR00106709,P13,16,3,BR00106709,cmQTL_plate3_8.5.2019,P13,10000,97,r16c13f03p01-ch5sk1fk1fl1.tiff,r16c13f03p01-ch4sk1fk1fl1.tiff,r16c13f03p01-ch3sk1fk1fl1.tiff,r16c13f03p01-ch2sk1fk1fl1.tiff,r16c13f03p01-ch1sk1fk1fl1.tiff
BR00106709,P13,16,5,BR00106709,cmQTL_plate3_8.5.2019,P13,10000,97,r16c13f05p01-ch5sk1fk1fl1.tiff,r16c13f05p01-ch4sk1fk1fl1.tiff,r16c13f05p01-ch3sk1fk1fl1.tiff,r16c13f05p01-ch2sk1fk1fl1.tiff,r16c13f05p01-ch1sk1fk1fl1.tiff
BR00106709,P19,16,3,BR00106709,cmQTL_plate3_8.5.2019,P19,10000,107,r16c19f03p01-ch5sk1fk1fl1.tiff,r16c19f03p01-ch4sk1fk1fl1.tiff,r16c19f03p01-ch3sk1fk1fl1.tiff,r16c19f03p01-ch2sk1fk1fl1.tiff,r16c19f03p01-ch1sk1fk1fl1.tiff
BR00106709,P19,16,5,BR00106709,cmQTL_plate3_8.5.2019,P19,10000,107,r16c19f05p01-ch5sk1fk1fl1.tiff,r16c19f05p01-ch4sk1fk1fl1.tiff,r16c19f05p01-ch3sk1fk1fl1.tiff,r16c19f05p01-ch2sk1fk1fl1.tiff,r16c19f05p01-ch1sk1fk1fl1.tiff
BR00106709,P22,16,3,BR00106709,cmQTL_plate3_8.5.2019,P22,10000,129,r16c22f03p01-ch5sk1fk1fl1.tiff,r16c22f03p01-ch4sk1fk1fl1.tiff,r16c22f03p01-ch3sk1fk1fl1.tiff,r16c22f03p01-ch2sk1fk1fl1.tiff,r16c22f03p01-ch1sk1fk1fl1.tiff
BR00106709,P22,16,5,BR00106709,cmQTL_plate3_8.5.2019,P22,10000,129,r16c22f05p01-ch5sk1fk1fl1.tiff,r16c22f05p01-ch4sk1fk1fl1.tiff,r16c22f05p01-ch3sk1fk1fl1.tiff,r16c22f05p01-ch2sk1fk1fl1.tiff,r16c22f05p01-ch1sk1fk1fl1.tiff
BR00106709,P24,16,3,BR00106709,cmQTL_plate3_8.5.2019,P24,10000,116,r16c24f03p01-ch5sk1fk1fl1.tiff,r16c24f03p01-ch4sk1fk1fl1.tiff,r16c24f03p01-ch3sk1fk1fl1.tiff,r16c24f03p01-ch2sk1fk1fl1.tiff,r16c24f03p01-ch1sk1fk1fl1.tiff
BR00106709,P24,16,5,BR00106709,cmQTL_plate3_8.5.2019,P24,10000,116,r16c24f05p01-ch5sk1fk1fl1.tiff,r16c24f05p01-ch4sk1fk1fl1.tiff,r16c24f05p01-ch3sk1fk1fl1.tiff,r16c24f05p01-ch2sk1fk1fl1.tiff,r16c24f05p01-ch1sk1fk1fl1.tiff
BR00107338,A01,1,3,BR00107338,cmQTL_plate6_8.27.2019,A01,10000,233,r01c01f03p01-ch5sk1fk1fl1.tiff,r01c01f03p01-ch4sk1fk1fl1.tiff,r01c01f03p01-ch3sk1fk1fl1.tiff,r01c01f03p01-ch2sk1fk1fl1.tiff,r01c01f03p01-ch1sk1fk1fl1.tiff
BR00107338,A01,1,5,BR00107338,cmQTL_plate6_8.27.2019,A01,10000,233,r01c01f05p01-ch5sk1fk1fl1.tiff,r01c01f05p01-ch4sk1fk1fl1.tiff,r01c01f05p01-ch3sk1fk1fl1.tiff,r01c01f05p01-ch2sk1fk1fl1.tiff,r01c01f05p01-ch1sk1fk1fl1.tiff
BR00107338,A16,1,3,BR00107338,cmQTL_plate6_8.27.2019,A16,10000,110,r01c16f03p01-ch5sk1fk1fl1.tiff,r01c16f03p01-ch4sk1fk1fl1.tiff,r01c16f03p01-ch3sk1fk1fl1.tiff,r01c16f03p01-ch2sk1fk1fl1.tiff,r01c16f03p01-ch1sk1fk1fl1.tiff
BR00107338,A16,1,5,BR00107338,cmQTL_plate6_8.27.2019,A16,10000,110,r01c16f05p01-ch5sk1fk1fl1.tiff,r01c16f05p01-ch4sk1fk1fl1.tiff,r01c16f05p01-ch3sk1fk1fl1.tiff,r01c16f05p01-ch2sk1fk1fl1.tiff,r01c16f05p01-ch1sk1fk1fl1.tiff
BR00107338,A17,1,3,BR00107338,cmQTL_plate6_8.27.2019,A17,10000,234,r01c17f03p01-ch5sk1fk1fl1.tiff,r01c17f03p01-ch4sk1fk1fl1.tiff,r01c17f03p01-ch3sk1fk1fl1.tiff,r01c17f03p01-ch2sk1fk1fl1.tiff,r01c17f03p01-ch1sk1fk1fl1.tiff
BR00107338,A17,1,5,BR00107338,cmQTL_plate6_8.27.2019,A17,10000,234,r01c17f05p01-ch5sk1fk1fl1.tiff,r01c17f05p01-ch4sk1fk1fl1.tiff,r01c17f05p01-ch3sk1fk1fl1.tiff,r01c17f05p01-ch2sk1fk1fl1.tiff,r01c17f05p01-ch1sk1fk1fl1.tiff
BR00107338,B03,2,3,BR00107338,cmQTL_plate6_8.27.2019,B03,10000,262,r02c03f03p01-ch5sk1fk1fl1.tiff,r02c03f03p01-ch4sk1fk1fl1.tiff,r02c03f03p01-ch3sk1fk1fl1.tiff,r02c03f03p01-ch2sk1fk1fl1.tiff,r02c03f03p01-ch1sk1fk1fl1.tiff
BR00107338,B03,2,5,BR00107338,cmQTL_plate6_8.27.2019,B03,10000,262,r02c03f05p01-ch5sk1fk1fl1.tiff,r02c03f05p01-ch4sk1fk1fl1.tiff,r02c03f05p01-ch3sk1fk1fl1.tiff,r02c03f05p01-ch2sk1fk1fl1.tiff,r02c03f05p01-ch1sk1fk1fl1.tiff
BR00107338,B11,2,3,BR00107338,cmQTL_plate6_8.27.2019,B11,10000,266,r02c11f03p01-ch5sk1fk1fl1.tiff,r02c11f03p01-ch4sk1fk1fl1.tiff,r02c11f03p01-ch3sk1fk1fl1.tiff,r02c11f03p01-ch2sk1fk1fl1.tiff,r02c11f03p01-ch1sk1fk1fl1.tiff
